"","country","siffra","cowcode","ccode_qog","year","fhadd","revpol2","fhpol","ifhpol","regime1ny","regime1nyrobust","regimeny","regimenyrobust","mon","monrobust","mil","milrobust","mul","mulrobust","onep","oneprobust","nop","noprobust","partsz","partsz1","yrindep","yrterm","regstart","regstartrobust","lagregime1ny","lagregime1nyrobust","lagregimeny","lagregimenyrobust","regnumb1ny","regnumb1nyrobust","regnumbny2","regnumbny2robust","totdur1ny","totdur1nyrobust","totdurny2","totdurny2robust","persagg1ny","persagg1nyrobust","persaggny2","persaggny2robust","tenure1ny","tenure1nyrobust","tenureny2","tenureny2robust","chaexerv"
"2588","France",55,220,250,1983,9.16666603088379,9,9.08333301544189,9.08333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.580448091030121,0.580448091030121,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2589","France",55,220,250,1984,9.16666603088379,9,9.08333301544189,9.08333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.580448091030121,0.580448091030121,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2590","France",55,220,250,1985,9.16666603088379,9,9.08333301544189,9.08333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.580448091030121,0.580448091030121,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2591","France",55,220,250,1986,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.352136760950089,0.352136760950089,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2592","France",55,220,250,1987,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.352136760950089,0.352136760950089,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2593","France",55,220,250,1988,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.476363629102707,0.476363629102707,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2594","France",55,220,250,1989,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.476363629102707,0.476363629102707,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2595","France",55,220,250,1990,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.476363629102707,0.476363629102707,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2596","France",55,220,250,1991,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.476363629102707,0.476363629102707,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2597","France",55,220,250,1992,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.473779380321503,0.473779380321503,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2598","France",55,220,250,1993,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.428076267242432,0.428076267242432,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2599","France",55,220,250,1994,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.428076267242432,0.428076267242432,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2600","France",55,220,250,1995,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.428076267242432,0.428076267242432,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,1
"2601","France",55,220,250,1996,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.428076267242432,0.428076267242432,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2602","France",55,220,250,1997,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.417677640914917,0.417677640914917,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2603","France",55,220,250,1998,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.417677640914917,0.417677640914917,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2604","France",55,220,250,1999,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.417677640914917,0.417677640914917,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2605","France",55,220,250,2000,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.417677640914917,0.417677640914917,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2606","France",55,220,250,2001,9.16666603088379,9.5,9.33333301544189,9.33333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.417677640914917,0.417677640914917,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2607","France",55,220,250,2002,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.615251302719116,0.615251302719116,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2608","France",55,220,250,2003,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.615251302719116,0.615251302719116,1700,2010,1960,1960,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2609","France",55,220,250,2004,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.615251302719116,0.615251302719116,1700,2010,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2610","France",55,220,250,2005,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.615251302719116,0.615251302719116,1700,2010,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2611","France",55,220,250,2006,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.615251302719116,0.615251302719116,1700,2010,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2612","France",55,220,250,2007,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.539655148983002,0.539655148983002,1700,2010,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,1
"2613","France",55,220,250,2008,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.539655148983002,0.539655148983002,1700,2010,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2614","France",55,220,250,2009,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.539655148983002,0.539655148983002,1700,2010,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2615","France",55,220,250,2010,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.539655148983002,0.539655148983002,1700,2010,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,0
"2616","France",55,220,250,2011,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.539655148983002,0.539655148983002,NA,NA,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,NA
"2617","France",55,220,250,2012,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.485268622636795,0.485268622636795,NA,NA,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,1
"2618","France",55,220,250,2013,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.485268622636795,0.485268622636795,NA,NA,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,NA
"2619","France",55,220,250,2014,10,9.5,9.75,9.75,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"Democracy",NA,"democracy",NA,1,1,1,1,55,55,55,55,0.125,0.125,0.125,0.125,8,8,8,8,NA
"2620","Gabon",56,481,266,1972,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,NA,0,1960,2005,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2621","Gabon",56,481,266,1973,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,NA,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2622","Gabon",56,481,266,1974,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2623","Gabon",56,481,266,1975,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2624","Gabon",56,481,266,1976,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2625","Gabon",56,481,266,1977,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2626","Gabon",56,481,266,1978,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2627","Gabon",56,481,266,1979,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2628","Gabon",56,481,266,1980,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2629","Gabon",56,481,266,1981,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2630","Gabon",56,481,266,1982,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2631","Gabon",56,481,266,1983,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2632","Gabon",56,481,266,1984,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2633","Gabon",56,481,266,1985,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2634","Gabon",56,481,266,1986,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2635","Gabon",56,481,266,1987,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2636","Gabon",56,481,266,1988,1.66666662693024,0.5,1.08333325386047,1.08333325386047,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2637","Gabon",56,481,266,1989,2.5,0.5,1.5,1.5,"One-party",3,"one-party",8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1967,1967,"One-party",NA,"one-party",NA,1,1,1,1,23,23,23,23,0,0,0,0,18,18,18,18,0
"2638","Gabon",56,481,266,1990,5,2,3.5,3.5,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.5887850522995,0.5887850522995,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2639","Gabon",56,481,266,1991,5.83333301544189,3,4.41666650772095,4.41666650772095,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.622641503810883,0.622641503810883,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2640","Gabon",56,481,266,1992,5,3,4,4,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.622641503810883,0.622641503810883,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2641","Gabon",56,481,266,1993,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.622641503810883,0.622641503810883,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2642","Gabon",56,481,266,1994,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.622641503810883,0.622641503810883,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2643","Gabon",56,481,266,1995,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.622641503810883,0.622641503810883,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2644","Gabon",56,481,266,1996,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.736842095851898,0.736842095851898,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2645","Gabon",56,481,266,1997,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.736842095851898,0.736842095851898,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2646","Gabon",56,481,266,1998,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.736842095851898,0.736842095851898,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2647","Gabon",56,481,266,1999,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.736842095851898,0.736842095851898,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2648","Gabon",56,481,266,2000,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.736842095851898,0.736842095851898,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2649","Gabon",56,481,266,2001,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.722689092159271,0.722689092159271,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2650","Gabon",56,481,266,2002,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.722689092159271,0.722689092159271,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2651","Gabon",56,481,266,2003,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.722689092159271,0.722689092159271,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2652","Gabon",56,481,266,2004,4.16666650772095,3,3.58333325386047,3.58333325386047,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.722689092159271,0.722689092159271,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2653","Gabon",56,481,266,2005,3.33333325386047,3,3.16666650772095,3.16666650772095,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.722689092159271,0.722689092159271,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2654","Gabon",56,481,266,2006,3.33333325386047,3,3.16666650772095,3.16666650772095,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.683333337306976,0.683333337306976,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2655","Gabon",56,481,266,2007,3.33333325386047,3,3.16666650772095,3.16666650772095,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.683333337306976,0.683333337306976,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2656","Gabon",56,481,266,2008,3.33333325386047,3,3.16666650772095,3.16666650772095,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.683333337306976,0.683333337306976,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2657","Gabon",56,481,266,2009,2.5,6.5,4.5,4.5,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.683333337306976,0.683333337306976,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,3
"2658","Gabon",56,481,266,2010,2.5,6.5,4.5,4.5,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.683333337306976,0.683333337306976,1960,2010,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,0
"2659","Gabon",56,481,266,2011,2.5,6.5,4.5,4.5,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.949999988079071,0.949999988079071,NA,NA,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,NA
"2660","Gabon",56,481,266,2012,2.5,6.5,4.5,4.5,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.949999988079071,0.949999988079071,NA,NA,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,NA
"2661","Gabon",56,481,266,2013,2.5,6.5,4.5,4.5,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,0.949999988079071,0.949999988079071,NA,NA,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,NA
"2662","Gabon",56,481,266,2014,2.5,6.5,4.5,4.5,"Multi-party",4,"limited multiparty",1,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,"One-party","One-party","one-party","8",2,2,2,2,25,25,25,25,0.142857149243355,0.142857149243355,0.142857149243355,0.142857149243355,6.99999952316284,6.99999952316284,6.99999952316284,6.99999952316284,NA
"2663","Gambia, The",62,420,270,1972,8.33333301544189,9,8.66666603088379,8.66666603088379,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,NA,NA,1965,2005,1965,1965,"Democracy",NA,"democracy",NA,1,1,1,1,29,16,29,16,0,0,0,0,22,9,22,9,0
"2664","Gambia, The",62,420,270,1973,8.33333301544189,9,8.66666603088379,8.66666603088379,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,NA,NA,1965,2010,1965,1965,"Democracy",NA,"democracy",NA,1,1,1,1,29,16,29,16,0,0,0,0,22,9,22,9,0
"2665","Gambia, The",62,420,270,1974,8.33333301544189,9,8.66666603088379,8.66666603088379,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.875,0.875,1965,2010,1965,1965,"Democracy",NA,"democracy",NA,1,1,1,1,29,16,29,16,0,0,0,0,22,9,22,9,0
"2666","Gambia, The",62,420,270,1975,8.33333301544189,9,8.66666603088379,8.66666603088379,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.875,0.875,1965,2010,1965,1965,"Democracy",NA,"democracy",NA,1,1,1,1,29,16,29,16,0,0,0,0,22,9,22,9,0
"2667","Gambia, The",62,420,270,1976,8.33333301544189,9,8.66666603088379,8.66666603088379,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.8125,0.8125,1965,2010,1965,1965,"Democracy",NA,"democracy",NA,1,1,1,1,29,16,29,16,0,0,0,0,22,9,22,9,0
